,osm_id,timestamp,name,type,geometry,lat,long
162,810792639.0,,Tubs Gourmet Subs,fast_food,POINT (-122.3002903 47.7098612),47.7098612,-122.3002903
163,810792928.0,,Luciano's Pizza,restaurant,POINT (-122.3001777 47.7100327),47.7100327,-122.3001777
164,825210854.0,,La Hacienda Santa Fe Family Mexican Restaurant,restaurant,POINT (-122.2059228 47.4795673),47.4795673,-122.2059228
165,832288493.0,,Mediterranean Kitchen,restaurant,POINT (-122.1884922 47.711563),47.711563,-122.1884922
166,842212109.0,,Maggie Bluffs,restaurant,POINT (-122.3911337 47.6302742),47.6302742,-122.3911337
167,857059334.0,,Terry's Kitchen,restaurant,POINT (-122.1797708 47.5522789),47.5522789,-122.1797708
168,857419297.0,,Nori Presto,restaurant,POINT (-122.3121581 47.7190937),47.7190937,-122.3121581
169,882590706.0,,Resonate Brewery + Pizzeria,restaurant,POINT (-122.1774829 47.5521067),47.5521067,-122.1774829
170,882694163.0,,Teriyaki Town II,restaurant,POINT (-122.1783627 47.5512233),47.5512233,-122.1783627
171,908632940.0,,Silver Spoon,restaurant,POINT (-122.0239488 47.699595),47.699595,-122.0239488
172,908632947.0,,Starbucks,cafe,POINT (-122.0245711 47.7002268),47.7002268,-122.0245711
173,908633008.0,,Ixtapa,restaurant,POINT (-122.041161 47.6945633),47.6945633,-122.041161
174,908633012.0,,Subway,fast_food,POINT (-122.0418664 47.6944644),47.6944644,-122.0418664
175,921033237.0,,12th Avenue Café,cafe,POINT (-122.0503049 47.5433528),47.5433528,-122.0503049
176,921033240.0,,Starbucks,cafe,POINT (-122.0476309 47.5417285),47.5417285,-122.0476309
177,928699079.0,,Palisade,restaurant,POINT (-122.3915164 47.6303796),47.6303796,-122.3915164
178,942240032.0,,Pizza Hut,restaurant,POINT (-122.1963589 47.4436655),47.4436655,-122.1963589
179,942240043.0,,5 Hermanos,restaurant,POINT (-122.1978554 47.4442433),47.4442433,-122.1978554
180,944701944.0,,Taco Del Mar,fast_food,POINT (-122.320315 47.709282),47.709282,-122.320315
181,973963661.0,,Chef King,restaurant,POINT (-122.357756 47.6904007),47.6904007,-122.357756
182,980039736.0,,The Dish,cafe,POINT (-122.3657621 47.6603209),47.6603209,-122.3657621
183,980039756.0,,ST Hooligans,bar,POINT (-122.3657442 47.6602513),47.6602513,-122.3657442
184,994058853.0,,Cut Shop,restaurant,POINT (-122.1690483 47.7531228),47.7531228,-122.1690483
185,1006125170.0,,SeaStar,restaurant,POINT (-122.1965119 47.6122513),47.6122513,-122.1965119
186,1020824408.0,,Chaat N Roll,restaurant,POINT (-122.125221 47.6764909),47.6764909,-122.125221
187,1021843304.0,,Starbucks,cafe,POINT (-122.1140559 47.6707916),47.6707916,-122.1140559
188,1028669255.0,,Village Square Cafe,cafe,POINT (-122.124949 47.6788593),47.6788593,-122.124949
189,1030892566.0,,Zoka Coffee - Kirkland,cafe,POINT (-122.207194 47.6763592),47.6763592,-122.207194
190,1030894537.0,,Jimmy John's,fast_food,POINT (-122.2085004 47.6764951),47.6764951,-122.2085004
191,1030908936.0,,Shamiana,restaurant,POINT (-122.1972029 47.6669371),47.6669371,-122.1972029
192,1055365424.0,,Starbucks,cafe,POINT (-122.125866 47.6810254),47.6810254,-122.125866
193,1055368680.0,,Sushi Land,restaurant,POINT (-122.1229272 47.6813625),47.6813625,-122.1229272
194,1056103990.0,,Starbucks,cafe,POINT (-122.2565724 47.4556087),47.4556087,-122.2565724
195,1070195857.0,,Subway,fast_food,POINT (-122.3443862 47.7192687),47.7192687,-122.3443862
196,1077620652.0,,Starbucks,cafe,POINT (-122.3339641 47.6015625),47.6015625,-122.3339641
197,1078173888.0,,Racha Noodle & Thai,restaurant,POINT (-122.1234744 47.6820117),47.6820117,-122.1234744
198,1086723127.0,,Thai Bistro,restaurant,POINT (-122.3441936 47.7625053),47.7625053,-122.3441936
199,1092119087.0,,Como,restaurant,POINT (-122.2075474 47.6568752),47.6568752,-122.2075474
200,1099460998.0,,Taste of Xi'an,restaurant,POINT (-122.3133017 47.6619742),47.6619742,-122.3133017
201,1103954941.0,,Sunrise Cafe,cafe,POINT (-122.1305741 47.6694091),47.6694091,-122.1305741
