,osm_id,timestamp,name,type,geometry,lat,long
130,534395184.0,,Seattle Municipal Tower Gallery,museum,POINT (-122.3295578 47.6050474),47.6050474,-122.3295578
131,551347683.0,,The Vera Project,theatre,POINT (-122.3538774 47.6230993),47.6230993,-122.3538774
132,610030783.0,,Lanback Auditorium,theatre,POINT (-122.1171373 47.4791885),47.4791885,-122.1171373
133,736472725.0,,,theatre,POINT (-122.304014 47.6011269),47.6011269,-122.304014
134,954545893.0,,Xanadu 2.0,attraction,POINT (-122.241986 47.6277983),47.6277983,-122.241986
135,971277195.0,,,monument,POINT (-122.4595511 47.4511578),47.4511578,-122.4595511
136,1015712408.0,,Resonance,theatre,POINT (-122.1986604 47.6128935),47.6128935,-122.1986604
137,1264492127.0,,Seattle Escape Games,attraction,POINT (-122.338531 47.5570431),47.5570431,-122.338531
138,1288727421.0,,Pacific Northwest Railroad Archive,museum,POINT (-122.3401934 47.4657312),47.4657312,-122.3401934
139,1288727445.0,,Burien Dance Theatre,arts_centre,POINT (-122.338458 47.4661809),47.4661809,-122.338458
140,1397030292.0,,Phoenix Theatre,theatre,POINT (-122.3618624 47.77894),47.77894,-122.3618624
141,1455053915.0,,FireSong Gallery,art_gallery,POINT (-122.333595 47.6056034),47.6056034,-122.333595
142,1490796079.0,,Jacob Lawrence Gallery,arts_centre,POINT (-122.3059263 47.6583928),47.6583928,-122.3059263
143,1945096090.0,,Seattle Gum Wall,attraction,POINT (-122.3404292 47.6084386),47.6084386,-122.3404292
144,2020129466.0,,Will Rogers - Wiley Post Memorial Seaplane Base,monument,POINT (-122.218288 47.5003899),47.5003899,-122.218288
145,2020148405.0,,Space Needle of Renton,attraction,POINT (-122.218144 47.4898138),47.4898138,-122.218144
146,2045773664.0,,,theatre,POINT (-122.3405435 47.4716869),47.4716869,-122.3405435
147,2045795748.0,,,theatre,POINT (-122.3401832 47.467187),47.467187,-122.3401832
148,-2122758888.0,,Art at King Street Station,arts_centre,POINT (-122.3299134 47.598301),47.598301,-122.3299134
149,-2107670941.0,,Harry Partch Instrumentarium,attraction,POINT (-122.305622 47.6575329),47.6575329,-122.305622
150,-1928867184.0,,,monument,POINT (-122.3165203 47.6364642),47.6364642,-122.3165203
151,-1881898481.0,,,monument,POINT (-122.3563271 47.4697154),47.4697154,-122.3563271
152,-1663795155.0,,Connections Musuem,museum,POINT (-122.32325 47.5407112),47.5407112,-122.32325
153,-1608105006.0,,Seattle Gum Wall,attraction,POINT (-122.3404409 47.6084397),47.6084397,-122.3404409
154,-1582792006.0,,Isaac Studio Theatre,theatre,POINT (-122.3559017 47.6907257),47.6907257,-122.3559017
155,-963084889.0,,United Confederate Veterans Memorial,monument,POINT (-122.3142584 47.6343289),47.6343289,-122.3142584
156,-726831104.0,,Seattle Aquarium,aquarium,POINT (-122.3431833 47.6078027),47.6078027,-122.3431833
157,-433034191.0,,Twilight,attraction,POINT (-122.3364 47.6278218),47.6278218,-122.3364
158,-186353443.0,,The Ravenna Troll Booth,attraction,POINT (-122.3095815 47.6705809),47.6705809,-122.3095815
159,-65018272.0,,Edmonds Historical Museum,museum,POINT (-122.3767568 47.8110557),47.8110557,-122.3767568
160,84642169.0,,Reading Room,attraction,POINT (-122.3084839 47.6558195),47.6558195,-122.3084839
