,osm_id,timestamp,name,type,geometry,lat,long
603,-685057147.0,,16th Ave SW & SW 112th St,bus_stop,POINT (-122.35501 47.5032161),47.5032161,-122.35501
604,-676219420.0,,15th Ave NE & NE 42nd St,bus_stop,POINT (-122.311888 47.6586605),47.6586605,-122.311888
605,-667529888.0,,NE Woodinville Duvall Rd & NE 175th St,bus_stop,POINT (-122.0403974 47.7550105),47.7550105,-122.0403974
606,-667529877.0,,NE Woodinville Duvall Rd & NE 175th St,bus_stop,POINT (-122.0407376 47.7547321),47.7547321,-122.0407376
607,-667262798.0,,NE Woodinville Duvall Rd & Mink Rd NE,bus_stop,POINT (-122.0614236 47.7548356),47.7548356,-122.0614236
608,-667262792.0,,NE Woodinville Duvall Rd & Mink Rd NE,bus_stop,POINT (-122.0625152 47.7550105),47.7550105,-122.0625152
609,-665376796.0,,2nd Ave & Seneca St,bus_stop,POINT (-122.3362386 47.6062002),47.6062002,-122.3362386
610,-663015564.0,,3rd Ave & Virginia St,bus_stop,POINT (-122.3413202 47.61255),47.61255,-122.3413202
611,-663015563.0,,3rd Ave & Virginia St,bus_stop,POINT (-122.3413842 47.6127988),47.6127988,-122.3413842
612,-662912889.0,,Olive Way & 8th Ave,bus_stop,POINT (-122.3341945 47.6139303),47.6139303,-122.3341945
613,-662912886.0,,Howell St & 9th Ave,bus_stop,POINT (-122.3332972 47.6146319),47.6146319,-122.3332972
614,-661411192.0,,Olive Way & 4th Ave,bus_stop,POINT (-122.3386823 47.6120474),47.6120474,-122.3386823
615,-661411191.0,,Stewart St & 4th Ave,bus_stop,POINT (-122.3391332 47.6121117),47.6121117,-122.3391332
616,-661411190.0,,4th Ave & Stewart St,bus_stop,POINT (-122.339116 47.6126323),47.6126323,-122.339116
617,-661343338.0,,Olive Way & 6th Ave,bus_stop,POINT (-122.3364748 47.6130027),47.6130027,-122.3364748
618,-661343337.0,,Virginia St & 6th Ave,bus_stop,POINT (-122.338413 47.6142167),47.6142167,-122.338413
619,-661343336.0,,Stewart St & 7th Ave,bus_stop,POINT (-122.3360553 47.6144654),47.6144654,-122.3360553
620,-661343335.0,,3rd Ave & Pine St,bus_stop,POINT (-122.3388772 47.6110749),47.6110749,-122.3388772
621,-661343334.0,,3rd Ave & Pine St,bus_stop,POINT (-122.3390791 47.6109561),47.6109561,-122.3390791
622,-661343333.0,,Pine St & 4th Ave,bus_stop,POINT (-122.3380759 47.6110991),47.6110991,-122.3380759
623,-661273863.0,,S Jackson St & Maynard Ave S,bus_stop,POINT (-122.3256468 47.5992732),47.5992732,-122.3256468
624,-661273862.0,,S Jackson St & Maynard Ave S,bus_stop,POINT (-122.3245151 47.5991162),47.5991162,-122.3245151
625,-661273861.0,,S Jackson St & 5th Ave S,bus_stop,POINT (-122.3284627 47.5993043),47.5993043,-122.3284627
626,-661273860.0,,S Jackson St & 5th Ave S,bus_stop,POINT (-122.3280083 47.5991243),47.5991243,-122.3280083
627,-661191041.0,,S Jackson St & 2nd Ave S,bus_stop,POINT (-122.3311624 47.5991404),47.5991404,-122.3311624
628,-661191040.0,,S Jackson St & Occidental Ave S,bus_stop,POINT (-122.332605 47.5992706),47.5992706,-122.332605
629,-656835087.0,,Western Ave W & Elliott Ave W,bus_stop,POINT (-122.359811 47.6199177),47.6199177,-122.359811
630,-655456859.0,,Bell St & 7th Ave,bus_stop,POINT (-122.3417814 47.6171484),47.6171484,-122.3417814
631,-655456858.0,,Dexter Ave N & Denny Way,bus_stop,POINT (-122.342218 47.6190073),47.6190073,-122.342218
632,-655328772.0,,Denny Way & Westlake Ave,bus_stop,POINT (-122.3389924 47.6186277),47.6186277,-122.3389924
633,-655328771.0,,Denny Way & Westlake Ave,bus_stop,POINT (-122.3379953 47.6184678),47.6184678,-122.3379953
634,-648293204.0,,S Mcclellan St & S Mount Baker Blvd,bus_stop,POINT (-122.288526 47.5782736),47.5782736,-122.288526
635,-648292903.0,,Mount Rainier Dr S & S Ridgeway Pl,bus_stop,POINT (-122.28616 47.5765132),47.5765132,-122.28616
636,-648292902.0,,Mount Rainier Dr S & S Hanford St,bus_stop,POINT (-122.284901 47.5756472),47.5756472,-122.284901
637,-648292901.0,,S Mcclellan St & 31st Ave S,bus_stop,POINT (-122.292583 47.5782811),47.5782811,-122.292583
638,-648292900.0,,S Mcclellan St & 31st Ave S,bus_stop,POINT (-122.292791 47.5784228),47.5784228,-122.292791
639,-648292899.0,,31st Ave S & S Lander St,bus_stop,POINT (-122.292913 47.5798695),47.5798695,-122.292913
640,-648292898.0,,31st Ave S & S Lander St,bus_stop,POINT (-122.29313 47.5794189),47.5794189,-122.29313
641,-648292897.0,,31st Ave S & S College St,bus_stop,POINT (-122.292908 47.5827065),47.5827065,-122.292908
642,-648292896.0,,31st Ave S & S Walker St,bus_stop,POINT (-122.293114 47.5833996),47.5833996,-122.293114
643,-648292894.0,,31st Ave S & S Plum St,bus_stop,POINT (-122.292916 47.5850705),47.5850705,-122.292916
644,-648292893.0,,31st Ave S & S Massachusetts St,bus_stop,POINT (-122.29267 47.5878342),47.5878342,-122.29267
645,-648292892.0,,31st Ave S & S Massachusetts St,bus_stop,POINT (-122.292453 47.5881821),47.5881821,-122.292453
646,-645503806.0,,Lenora St & 4th Ave,bus_stop,POINT (-122.341243 47.6140077),47.6140077,-122.341243
647,-645503805.0,,Lenora St & 4th Ave,bus_stop,POINT (-122.3416549 47.6136769),47.6136769,-122.3416549
648,-645249588.0,,Blanchard St & 4th Ave,bus_stop,POINT (-122.3427759 47.614398),47.614398,-122.3427759
649,-639888582.0,,Airport Way S & S Lander St,bus_stop,POINT (-122.3215519 47.5795419),47.5795419,-122.3215519
650,-639888581.0,,Airport Way S & S Alaska St,bus_stop,POINT (-122.3228755 47.5616931),47.5616931,-122.3228755
651,-639888580.0,,East Marginal Way S & S 94th Pl,bus_stop,POINT (-122.2982914 47.5188902),47.5188902,-122.2982914
652,-639888579.0,,East Marginal Way S & S 94th Pl,bus_stop,POINT (-122.2977151 47.5185941),47.5185941,-122.2977151
653,-639019269.0,,3rd Ave & Marion St,bus_stop,POINT (-122.3338207 47.6052682),47.6052682,-122.3338207
654,-639016964.0,,3rd Ave & Seneca St,bus_stop,POINT (-122.334971 47.6065057),47.6065057,-122.334971
655,-638975770.0,,3rd Ave & Madison St,bus_stop,POINT (-122.3337118 47.6055097),47.6055097,-122.3337118
656,-637786070.0,,SW Roxbury St & 15th Ave SW,bus_stop,POINT (-122.353579 47.5172859),47.5172859,-122.353579
657,-637785870.0,,SW Roxbury St & 15th Ave SW,bus_stop,POINT (-122.3536002 47.5174713),47.5174713,-122.3536002
658,-637015819.0,,Greenwood Ave N & N 137th St,bus_stop,POINT (-122.3557149 47.7286006),47.7286006,-122.3557149
659,-637015818.0,,Greenwood Ave N & N 137th St,bus_stop,POINT (-122.3554487 47.7290502),47.7290502,-122.3554487
660,-635431784.0,,8th Ave NW & NW 65th St,bus_stop,POINT (-122.366186 47.675803),47.675803,-122.366186
661,-632808003.0,,8th Ave NW & NW 60th St,bus_stop,POINT (-122.366045 47.6725909),47.6725909,-122.366045
662,-632808002.0,,8th Ave NW & NW 61st St,bus_stop,POINT (-122.366279 47.672803),47.672803,-122.366279
663,-632802205.0,,8th Ave NW & NW 51st St,bus_stop,POINT (-122.366316 47.6654592),47.6654592,-122.366316
664,-632802204.0,,8th Ave NW & NW 50th St,bus_stop,POINT (-122.3660785 47.6652206),47.6652206,-122.3660785
665,-631098565.0,,35th Ave NE & NE 55th St,bus_stop,POINT (-122.290127 47.6688542),47.6688542,-122.290127
666,-629734566.0,,Prefontaine Pl S & Yesler Way,bus_stop,POINT (-122.3297366 47.6016031),47.6016031,-122.3297366
667,-625999005.0,,Dexter Ave N & Aloha St,bus_stop,POINT (-122.3422651 47.6274049),47.6274049,-122.3422651
668,-625999004.0,,Dexter Ave N & Aloha St,bus_stop,POINT (-122.3424035 47.6273637),47.6273637,-122.3424035
669,-620931286.0,,Aurora Ave N & Galer St,bus_stop,POINT (-122.3436909 47.632242),47.632242,-122.3436909
670,-620931285.0,,Aurora Ave N & Galer St,bus_stop,POINT (-122.3433295 47.6325567),47.6325567,-122.3433295
671,-620635471.0,,E Union St & 23rd Ave,bus_stop,POINT (-122.3030742 47.6130311),47.6130311,-122.3030742
672,-620635470.0,,E Union St & 20th Ave,bus_stop,POINT (-122.3060124 47.6129969),47.6129969,-122.3060124
673,-613701543.0,,Rainier Ave S & S Edmunds St,bus_stop,POINT (-122.2854783 47.5589037),47.5589037,-122.2854783
674,-612211844.0,,NE 8th St & 124th Ave NE,bus_stop,POINT (-122.1744492 47.6172551),47.6172551,-122.1744492
675,-611832689.0,,Rainier Ave S & 39th Ave S,bus_stop,POINT (-122.2836213 47.556176),47.556176,-122.2836213
676,-611817742.0,,Rainier Ave S & S Dawson St,bus_stop,POINT (-122.2829954 47.5553483),47.5553483,-122.2829954
677,-607266987.0,,15th Ave NW & NW 70th St,bus_stop,POINT (-122.3769242 47.6789242),47.6789242,-122.3769242
678,-607266985.0,,15th Ave NW & NW 70th St,bus_stop,POINT (-122.3766241 47.6797809),47.6797809,-122.3766241
679,-606317671.0,,15th Ave E & E Mercer St,bus_stop,POINT (-122.312739 47.6239192),47.6239192,-122.312739
680,-603198630.0,,NW Market St & 6th Ave NW,bus_stop,POINT (-122.362853 47.6685903),47.6685903,-122.362853
681,-603198629.0,,NW Market St & NW 50th St,bus_stop,POINT (-122.3596042 47.664886),47.664886,-122.3596042
682,-603198628.0,,NW Market St & NW 50th St,bus_stop,POINT (-122.3596197 47.6651456),47.6651456,-122.3596197
683,-603183447.0,,NW Market St & NW 48th St,bus_stop,POINT (-122.3579172 47.663598),47.663598,-122.3579172
684,-602960114.0,,Aurora Ave N & N 46th St,bus_stop,POINT (-122.3475234 47.6616536),47.6616536,-122.3475234
685,-602960111.0,,Aurora Ave N & N 46th St,bus_stop,POINT (-122.3471697 47.661678),47.661678,-122.3471697
686,-602960103.0,,N 46th St & Aurora Ave N,bus_stop,POINT (-122.3468258 47.6619388),47.6619388,-122.3468258
687,-602603363.0,,N 46th St & Green Lake Way N,bus_stop,POINT (-122.3457077 47.6622089),47.6622089,-122.3457077
688,-602403134.0,,Aurora Ave N & Halladay St,bus_stop,POINT (-122.346672 47.6419754),47.6419754,-122.346672
689,-602403133.0,,Aurora Ave N & Halladay St,bus_stop,POINT (-122.3470881 47.6421248),47.6421248,-122.3470881
690,-602403131.0,,Aurora Ave N & Lynn St,bus_stop,POINT (-122.3451408 47.6387608),47.6387608,-122.3451408
691,-602378461.0,,Aurora Ave N & Crockett St,bus_stop,POINT (-122.3440045 47.6365642),47.6365642,-122.3440045
692,-602378460.0,,Aurora Ave N & Crockett St,bus_stop,POINT (-122.3441712 47.6373737),47.6373737,-122.3441712
693,-602248702.0,,Newcastle Way & 129th Ave SE,bus_stop,POINT (-122.1670199 47.5377808),47.5377808,-122.1670199
694,-602248700.0,,Newcastle Way & 125th Ave SE,bus_stop,POINT (-122.1741418 47.5408962),47.5408962,-122.1741418
695,-602248699.0,,Newcastle Way & 123rd Ave SE,bus_stop,POINT (-122.1759947 47.5409405),47.5409405,-122.1759947
696,-602248698.0,,Newcastle Way & 125th Ave SE,bus_stop,POINT (-122.1744648 47.5410192),47.5410192,-122.1744648
697,-602248697.0,,123rd Ave SE & Newcastle Way,bus_stop,POINT (-122.1771262 47.541203),47.541203,-122.1771262
698,-602248696.0,,123rd Ave SE & SE 68th Pl,bus_stop,POINT (-122.1769499 47.5415012),47.5415012,-122.1769499
699,-602248695.0,,123rd Ave SE & SE 65th Pl,bus_stop,POINT (-122.1758947 47.5435445),47.5435445,-122.1758947
700,-602248694.0,,123rd Ave SE & SE 65th Pl,bus_stop,POINT (-122.1757218 47.5439888),47.5439888,-122.1757218
701,-602248693.0,,123rd Ave SE & SE 64th Pl,bus_stop,POINT (-122.1758934 47.5449905),47.5449905,-122.1758934
702,-602248692.0,,123rd Ave SE & SE 64th Pl,bus_stop,POINT (-122.1756952 47.545363),47.545363,-122.1756952
703,-602248691.0,,123rd Ave SE & SE 62nd St,bus_stop,POINT (-122.1756422 47.5475522),47.5475522,-122.1756422
704,-602248690.0,,123rd Ave SE & SE 61st St,bus_stop,POINT (-122.175819 47.5479088),47.5479088,-122.175819
705,-602248689.0,,123rd Ave SE & SE 60th St,bus_stop,POINT (-122.175797 47.5493889),47.5493889,-122.175797
706,-602248688.0,,SE 60th St & 119th Ave SE,bus_stop,POINT (-122.1786145 47.5497562),47.5497562,-122.1786145
707,-602248687.0,,SE 60th St & 123rd Ave SE,bus_stop,POINT (-122.1760945 47.5498426),47.5498426,-122.1760945
708,-602248686.0,,SE 60th St & 119th Ave SE,bus_stop,POINT (-122.1785222 47.5498815),47.5498815,-122.1785222
709,-602241766.0,,119th Ave SE & SE 56th St,bus_stop,POINT (-122.1789051 47.5532047),47.5532047,-122.1789051
710,-602241765.0,,119th Ave SE & SE 54th Pl,bus_stop,POINT (-122.1790893 47.5533237),47.5533237,-122.1790893
711,-602241764.0,,119th Ave SE & SE 52nd St,bus_stop,POINT (-122.1800077 47.5562784),47.5562784,-122.1800077
712,-602241763.0,,119th Ave SE & SE 52nd St,bus_stop,POINT (-122.1799423 47.5564838),47.5564838,-122.1799423
713,-602241762.0,,119th Ave SE & SE 49th Pl,bus_stop,POINT (-122.1807471 47.559583),47.559583,-122.1807471
714,-602241761.0,,119th Ave SE & SE 49th Pl,bus_stop,POINT (-122.1805821 47.5596771),47.5596771,-122.1805821
715,-602241760.0,,119th Ave SE & SE 47th St,bus_stop,POINT (-122.180573 47.5612755),47.5612755,-122.180573
716,-602241759.0,,119th Ave SE & SE 47th St,bus_stop,POINT (-122.1810431 47.5624825),47.5624825,-122.1810431
717,-602241758.0,,119th Ave SE & Lake Heights St,bus_stop,POINT (-122.181068 47.5654945),47.5654945,-122.181068
718,-602241757.0,,119th Ave SE & Lake Heights St,bus_stop,POINT (-122.1809371 47.5655762),47.5655762,-122.1809371
